id,school_code,school_name,school_slug,theme_key,theme_title,llm_strength,final_strength,score_norm_0_1,evidence_urls_count,evidence_snippets_count,confidence_llm,confidence_evidence,confidence_final,cap_reason,guardrail_triggered,raw_hits,source,created_at
7f574ffdf02fad71e5c21f00e38012886cb90c0a,7026,paya-lebar-methodist-girls-school-secondary,paya-lebar-methodist-girls-school-secondary,compassion_empathy,Compassion/Empathy,4.5,3.5,0.7,5,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:22:22+00
7f58b5d5eb7c63e870218756359cba5635e6deff,3063,jurongville-secondary-school,jurongville-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,8,llm,2025-09-07 02:51:47+00
7fccd9dbf0fc2eeca1cd65bb58355ab57734fd6d,7020,st-josephs-institution-secondary,st-josephs-institution-secondary,leadership,Leadership,4.5,4.0,0.8,7,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,6,llm,2025-09-07 03:20:30+00
7fd41575899362df021092a4e1bd270a581e7711,3604,woodlands-ring-secondary-school,woodlands-ring-secondary-school,faith_based_character,Faith-based Character,3.5,0.0,0.0,4,0,0.7,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 03:08:38+00
7fdeb7fcfc0a57ddda34440fc57d9533d60aaf4b,3046,hougang-secondary-school,hougang-secondary-school,excellence,Excellence,4.5,4.5,0.9,3,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,16,llm,2025-09-07 02:47:57+00
7ff31e1a6cad7ba63c1d9d4a56a502fbfc6e0035,7020,st-josephs-institution-secondary,st-josephs-institution-secondary,innovation_pioneering,Innovation / Pioneering,4.5,3.5,0.7,7,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:20:42+00
801b5f0924e2209d8054fcfd07cf10c3e8582bda,3606,sembawang-secondary-school,sembawang-secondary-school,compassion_empathy,Compassion/Empathy,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 03:09:27+00
8029c7e869238f7510b0a695a28272cd406e0141,3239,riverside-secondary-school,riverside-secondary-school,service_care,Service/Care,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,24,llm,2025-09-07 03:04:34+00
8066b95902f05d75bc68874685101a2a265fb9c0,7118,chij-st-nicholas-girls-school-secondary,chij-st-nicholas-girls-school-secondary,people_centred_respect,People-centred Respect,4.5,4.5,0.9,5,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,5,llm,2025-09-07 03:28:06+00
806770c67c599270dd99b5f3b2cb5b5b7a3244a3,3043,bowen-secondary-school,bowen-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 02:47:05+00
806821ca71a6f005f1f85249d3b7a7a4ba2db553,3307,yusof-ishak-secondary-school,yusof-ishak-secondary-school,integrity_moral_courage,Integrity/Moral Courage,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 03:05:47+00
80818d41019dc56f6e73cd0c08617fd1fc493794,701,national-junior-college-secondary,national-junior-college-secondary,accountability_stewardship,Accountability / Stewardship,4.5,3.5,0.7,2,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:36:03+00
809a6fd38c87b48a4cadc5fc43c6a8f1262986e1,3214,naval-base-secondary-school,naval-base-secondary-school,leadership,Leadership,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,10,llm,2025-09-07 03:00:15+00
80bd9796c1bb67a09ecd3a3ebdc6d161e9b92c35,3008,raffles-girls-school-secondary,raffles-girls-school-secondary,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,5,llm,2025-09-07 02:40:43+00
80bf5903f90d18fdb9098f632108fe45186adf45,3068,jurong-west-secondary-school,jurong-west-secondary-school,integrity_moral_courage,Integrity/Moral Courage,4.5,3.5,0.7,3,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:53:09+00
80d56cd868cd678d0125b187d0b184823c8f42c9,3211,jurong-secondary-school,jurong-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 02:59:56+00
811d0eca4098ac12192ebcd1e5a077e710132100,7004,chij-secondary-toa-payoh,chij-secondary-toa-payoh,excellence,Excellence,4.5,4.5,0.9,3,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,5,llm,2025-09-07 03:16:54+00
812abe1f323124e04a63ade65c88e3b96e6bc8d1,3045,yishun-town-secondary-school,yishun-town-secondary-school,faith_based_character,Faith-based Character,3.5,0.0,0.0,4,0,0.7,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 02:47:39+00
81317a582295b34f14368716faf7a01ace091eca,7105,chung-cheng-high-school-yishun,chung-cheng-high-school-yishun,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,4,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:26:11+00
8170f65cd3d697e2d11be941d43f05ae0986b454,3604,woodlands-ring-secondary-school,woodlands-ring-secondary-school,leadership,Leadership,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,7,llm,2025-09-07 03:08:37+00
817106090920c95ba8710f815f563d7e752532b3,3075,edgefield-secondary-school,edgefield-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,4,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:56:02+00
817e345db46c2937f2009c2daa009135cf2eee5c,3030,temasek-secondary-school,temasek-secondary-school,people_centred_respect,People-centred Respect,4.5,3.5,0.7,5,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:45:01+00
8185532a58abc24bf7d46842b9164ef31aebfe03,7102,catholic-high-school-secondary,catholic-high-school-secondary,compassion_empathy,Compassion/Empathy,4.5,3.5,0.7,6,0,0.9,0.5,0.5,low evidence,false,1,llm,2025-09-07 03:25:18+00
81b121ede83cf36897dfa04b6dd1eb1c4bd4342c,3063,jurongville-secondary-school,jurongville-secondary-school,faith_based_character,Faith-based Character,3.5,0.0,0.0,5,1,0.8,0.75,0.4,no faith signals found,true,2,llm,2025-09-07 02:51:44+00
81b2029d0c405c68963dcd7a5807f1b6c88b6af5,3235,pasir-ris-secondary-school,pasir-ris-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.5,0.9,5,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,5,llm,2025-09-07 03:03:59+00
81dfa6d51773fc574f553aa5bc78b2ea2ad54155,3618,regent-secondary-school,regent-secondary-school,faith_based_character,Faith-based Character,0.0,0.0,0.0,1,0,0.9,0.25,0.25,no faith signals found,true,0,llm,2025-09-07 03:13:52+00
827f6413252ada91e3200f612e64139cfe7cf152,3613,pasir-ris-crest-secondary-school,pasir-ris-crest-secondary-school,compassion_empathy,Compassion/Empathy,4.5,3.5,0.7,3,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:11:56+00
828068938e1dcff8ae38d38b28dfc2d184ab5883,7112,nan-chiau-high-school,nan-chiau-high-school,accountability_stewardship,Accountability / Stewardship,4.5,3.5,0.7,5,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:27:27+00
82820e04b2f52fbc0c94cf488d32d00f9ee37eab,3618,regent-secondary-school,regent-secondary-school,integrity_moral_courage,Integrity/Moral Courage,3.5,3.5,0.7,1,0,0.7,0.25,0.25,low evidence,false,0,llm,2025-09-07 03:13:47+00
82acef0691f0e1d6a0cac0e91d98aa1e5d23df8b,3031,mayflower-secondary-school,mayflower-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.5,0.9,2,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,4,llm,2025-09-07 02:45:31+00
82b0658a32944e2f61399c5bca089c9e97c994ad,7111,maris-stella-high-school-secondary,maris-stella-high-school-secondary,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,6,llm,2025-09-07 03:27:09+00
82b3abd9b0c6ea29ba50b140e123ef88e3723f5f,3222,yio-chu-kang-secondary-school,yio-chu-kang-secondary-school,excellence,Excellence,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:01:02+00
82bdaeaff0b4a69117c85400194dcf876c54138f,3076,meridian-secondary-school,meridian-secondary-school,holistic_development,Holistic Development,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,5,llm,2025-09-07 02:56:24+00
82e164d7595c4089248274a2f73c47a8aa1e3544,3228,deyi-secondary-school,deyi-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,3.5,0.7,2,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:03:18+00
830f9a2a4237c6ddc200d0f3fae59d765231e81b,7022,st-patricks-school,st-patricks-school,responsibility_accountability,Responsibility/Accountability,4.5,3.5,0.7,3,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:21:23+00
832b90cbdb6757c7ad5ac507d4050515998ee94a,3103,river-valley-high-school-secondary,river-valley-high-school-secondary,innovation_pioneering,Innovation / Pioneering,4.5,4.5,0.9,5,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,11,llm,2025-09-07 02:57:40+00
8346b4b06838ed18125605071a262fd61d10cb18,3055,chua-chu-kang-secondary-school,chua-chu-kang-secondary-school,innovation_pioneering,Innovation / Pioneering,4.5,4.0,0.8,3,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 02:50:26+00
837a086fc58384f2148afe9243c820507ef1a9ae,3067,west-spring-secondary-school,west-spring-secondary-school,excellence,Excellence,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,18,llm,2025-09-07 02:52:44+00
839e9fa0b1540b2a6061caa29769e9e92c69f7fc,3622,compassvale-secondary-school,compassvale-secondary-school,responsibility_accountability,Responsibility/Accountability,4.5,3.5,0.7,2,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:15:28+00
83db7473f29c6010916ddce10b03f7e32ff9e1ba,7004,chij-secondary-toa-payoh,chij-secondary-toa-payoh,integrity_moral_courage,Integrity/Moral Courage,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:16:53+00
841c89068dbc1e2ac928c9f7bac42b73a25b1fff,3044,bukit-batok-secondary-school,bukit-batok-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,3,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:47:30+00
8422901e1db9b93d5a87e49133c3141cd5a0eb9b,3014,victoria-school,victoria-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,5,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:42:26+00
842a97284e85de32e1b2ed24e921bd9928b8d05d,3063,jurongville-secondary-school,jurongville-secondary-school,leadership,Leadership,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,8,llm,2025-09-07 02:51:42+00
844f57b4d41be416216646a97ae8fa3cdc1c1798,3606,sembawang-secondary-school,sembawang-secondary-school,excellence,Excellence,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,4,llm,2025-09-07 03:09:25+00
8453b46a1386b18d7791eab8882d584c581c6bd8,3605,orchid-park-secondary-school,orchid-park-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,4.0,0.8,4,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:09:14+00
84658e74e56bffce3b16a998443689adac5790de,3007,queensway-secondary-school,queensway-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.0,0.8,1,1,0.9,0.5,0.5,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 02:40:09+00
8469fd5bd1dec9e14f4a1c60844b3b9734d29a34,3203,bukit-merah-secondary-school,bukit-merah-secondary-school,people_centred_respect,People-centred Respect,4.5,4.5,0.9,3,2,0.8,1.0,0.8,≥2 urls & ≥2 snippets,false,4,llm,2025-09-07 02:58:44+00
848f89186e371e0f2a8c997a1205f2da3307b504,7016,st-anthonys-canossian-secondary-school,st-anthonys-canossian-secondary-school,holistic_development,Holistic Development,4.5,4.5,0.9,5,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,6,llm,2025-09-07 03:19:35+00
850f110471f00c8ee82b8c90d16d3dd85b1135de,3063,jurongville-secondary-school,jurongville-secondary-school,service_care,Service/Care,4.5,4.5,0.9,5,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,16,llm,2025-09-07 02:51:36+00
852bf1b74e956b6abfeae1ccb79377ce3c144e33,7307,manjusri-secondary-school,manjusri-secondary-school,compassion_empathy,Compassion/Empathy,4.5,4.5,0.9,5,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,5,llm,2025-09-07 03:28:29+00
8549e147af996082ae76a411ac9372bc425cce27,3044,bukit-batok-secondary-school,bukit-batok-secondary-school,service_care,Service/Care,4.5,4.5,0.9,3,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,27,llm,2025-09-07 02:47:09+00
855febba868672128b16c196885d1bbbddde68a2,3070,punggol-secondary-school,punggol-secondary-school,faith_based_character,Faith-based Character,3.5,0.0,0.0,3,0,0.8,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 02:53:58+00
8564b78373120712d38d245f0a7d0fb8a16febae,3204,bukit-panjang-govt-high-school,bukit-panjang-govt-high-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,4,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:59:12+00
85e264c4c683b6a1760b74cd118db47f8b3623c8,3030,temasek-secondary-school,temasek-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 02:45:16+00
85e6e1900cac683fe2bdd04ea0c21048698e5d4d,3015,whitley-secondary-school,whitley-secondary-school,responsibility_accountability,Responsibility/Accountability,4.5,3.5,0.7,1,0,0.8,0.25,0.25,low evidence,false,0,llm,2025-09-07 02:42:43+00
85e6eac92fee3fc6eabba1adb9d9f727c2e47234,3101,dunman-high-school-secondary,dunman-high-school-secondary,courage_tenacity,Courage / Tenacity,4.5,4.5,0.9,5,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 02:57:06+00
860e77bb666e98ea3714b0767fc938bd8d835f81,3045,yishun-town-secondary-school,yishun-town-secondary-school,leadership,Leadership,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,14,llm,2025-09-07 02:47:38+00
86766a9147d3c3983f76af055d73dc9bae5d48cb,3043,bowen-secondary-school,bowen-secondary-school,holistic_development,Holistic Development,4.5,4.5,0.9,5,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,5,llm,2025-09-07 02:47:06+00
86796b59c3175d41ca6266e00bec366bf6f4b73e,3222,yio-chu-kang-secondary-school,yio-chu-kang-secondary-school,holistic_development,Holistic Development,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:01:21+00
867b142c51b5bfcfa920149ace65b44ac14a4339,3021,bendemeer-secondary-school,bendemeer-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,4,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:43:51+00
867ca6311fba4746fec9a15e142fd913901ccbbc,3069,bedok-green-secondary-school,bedok-green-secondary-school,excellence,Excellence,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 02:53:34+00
8684a0847d1fd099e9d588c3f5d065322ccf27cd,3002,bartley-secondary-school,bartley-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,3,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:37:31+00
86a0b68baa6f86b1b18550103b31489b80bc2840,3615,marsiling-secondary-school,marsiling-secondary-school,excellence,Excellence,4.5,4.5,0.9,4,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,4,llm,2025-09-07 03:12:42+00
86a3e599db8b9dbe56762eb6544659dad7a032b1,3508,queenstown-secondary-school,queenstown-secondary-school,service_care,Service/Care,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,46,llm,2025-09-07 03:07:15+00
86d1a4c405bd35ce686d4ee7c0c3b488265e6d4b,3239,riverside-secondary-school,riverside-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,4,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:04:56+00
86d336b21c2660cd9eb1bbd55a212bc3ff99b362,7307,manjusri-secondary-school,manjusri-secondary-school,holistic_development,Holistic Development,4.5,4.5,0.9,5,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 03:28:42+00
86df245171b074250e1ccdbc2ca7efcce160b367,3075,edgefield-secondary-school,edgefield-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,4,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:55:56+00
8701a1d8ccfc1eea039b0c20d45720ee8445ca05,3226,hua-yi-secondary-school,hua-yi-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,3,llm,2025-09-07 03:02:47+00
870ddb48b72f84f85477ed0805e424550ace08a6,3307,yusof-ishak-secondary-school,yusof-ishak-secondary-school,excellence,Excellence,4.5,4.5,0.9,3,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 03:05:49+00
8796ee79d4330b5de7c4721a70a05669350c061e,3046,hougang-secondary-school,hougang-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.5,0.9,3,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,6,llm,2025-09-07 02:48:04+00
87a86231d8dbfac79a8792639c32cdfc7d988608,3228,deyi-secondary-school,deyi-secondary-school,holistic_development,Holistic Development,4.5,4.5,0.9,2,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,6,llm,2025-09-07 03:03:20+00
87b11461cd8a8f080d243a662c69fde1bfef63ca,7026,paya-lebar-methodist-girls-school-secondary,paya-lebar-methodist-girls-school-secondary,faith_based_character,Faith-based Character,5.0,5.0,1.0,5,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,7,llm,2025-09-07 03:22:25+00
87caf207775391e41a27b966a35a671011cb0a9b,3006,gan-eng-seng-school,gan-eng-seng-school,service_care,Service/Care,4.5,4.5,0.9,2,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,15,llm,2025-09-07 02:39:36+00
87d12b4c24b7f8ddcba677ce09da743095b6b32b,3075,edgefield-secondary-school,edgefield-secondary-school,leadership,Leadership,4.5,4.0,0.8,4,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,4,llm,2025-09-07 02:55:47+00
87df340b67971e01e97c4ac94b1b9e510c75eae3,3045,yishun-town-secondary-school,yishun-town-secondary-school,passion_lifelong_learning,Passion & Lifelong Learning,4.5,4.5,0.9,4,2,0.8,1.0,0.8,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 02:47:42+00
87e7b19f849cc9e596f4a67464b8c54ff77e1994,3224,boon-lay-secondary-school,boon-lay-secondary-school,faith_based_character,Faith-based Character,3.5,0.0,0.0,5,0,0.7,0.5,0.4,no faith signals found,true,0,llm,2025-09-07 03:01:57+00
87eba37449bb4ceb2fa8d5cfd804e35fe5ec9c1e,7112,nan-chiau-high-school,nan-chiau-high-school,compassion_empathy,Compassion/Empathy,4.5,4.5,0.9,5,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,2,llm,2025-09-07 03:27:15+00
87ed18fb3f8aedaf444deb35dc713edde0bdd572,3063,jurongville-secondary-school,jurongville-secondary-school,compassion_empathy,Compassion/Empathy,4.5,4.5,0.9,5,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,4,llm,2025-09-07 02:51:41+00
87fee2b3f4a2fbd6603beee20bbc8034a18e2966,3512,tanjong-katong-secondary-school,tanjong-katong-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,4.5,0.9,5,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 03:08:21+00
886ac092a72747a494adb21bf1e503615ec36f48,3614,fuhua-secondary-school,fuhua-secondary-school,innovation_pioneering,Innovation / Pioneering,4.5,4.5,0.9,3,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,3,llm,2025-09-07 03:12:33+00
886c67d7e1ca11c14af270d9c47e0dedf4db7554,3072,admiralty-secondary-school,admiralty-secondary-school,service_care,Service/Care,4.5,4.5,0.9,3,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,6,llm,2025-09-07 02:54:32+00
8885a7bd0e4659129d06682caa4da0cca8800589,3304,swiss-cottage-secondary-school,swiss-cottage-secondary-school,compassion_empathy,Compassion/Empathy,4.5,3.5,0.7,2,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:05:27+00
88a4d747f3c3b43089f132d19ed00084d4815dba,3607,seng-kang-secondary-school,seng-kang-secondary-school,leadership,Leadership,4.0,3.5,0.7,2,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:09:51+00
88c60038395ecf5eda9f9d902da21557f271e8d7,3009,raffles-institution-secondary,raffles-institution-secondary,holistic_development,Holistic Development,4.5,4.0,0.8,3,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 02:41:01+00
88f827f675cb7fe4ac60cf8ba0521075f060e483,3005,crescent-girls-school,crescent-girls-school,innovation_pioneering,Innovation / Pioneering,4.5,3.5,0.7,0,0,0.9,0.0,0.0,low evidence,false,0,llm,2025-09-07 02:39:31+00
890ebdfd3fae820d6d3f6d9be4a51fdbb89c195e,3058,northland-secondary-school,northland-secondary-school,integrity_moral_courage,Integrity/Moral Courage,4.5,4.0,0.8,5,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 02:50:54+00
8951899230365306aabd93a1990a8043e2ef1107,7021,st-margarets-school-secondary,st-margarets-school-secondary,accountability_stewardship,Accountability / Stewardship,4.5,3.5,0.7,4,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:21:07+00
895e9d942bac9c2efb17d3884672fe27424d218e,3073,pei-hwa-secondary-school,pei-hwa-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,3.5,0.7,4,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:55:10+00
8960d2d8a6f0eaef78ce09d9891a4c79fe0e6030,3616,woodgrove-secondary-school,woodgrove-secondary-school,service_care,Service/Care,3.5,3.5,0.7,2,2,0.7,1.0,0.7,≥2 urls & ≥2 snippets,false,2,llm,2025-09-07 03:13:02+00
89badcb54feae3ed89d058a108a18792380daa0c,3065,kranji-secondary-school,kranji-secondary-school,integrity_moral_courage,Integrity/Moral Courage,4.5,3.5,0.7,3,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:52:00+00
89bd32da28db8a321a5b19c5d61563b80cb3ae84,3304,swiss-cottage-secondary-school,swiss-cottage-secondary-school,integrity_moral_courage,Integrity/Moral Courage,4.5,4.0,0.8,2,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:05:24+00
89c963f961d89550fc5650bb37489e29263b57c8,3214,naval-base-secondary-school,naval-base-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,3,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:00:30+00
89e2ad027fee7aa4a6ed1f22000c5d2bf56bb981,3063,jurongville-secondary-school,jurongville-secondary-school,holistic_development,Holistic Development,4.5,4.5,0.9,5,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,7,llm,2025-09-07 02:51:55+00
89f4df820e42a0c191d97d3e1d2d898c8a817960,3071,north-vista-secondary-school,north-vista-secondary-school,leadership,Leadership,4.5,4.5,0.9,3,2,0.8,1.0,0.8,≥2 urls & ≥2 snippets,false,5,llm,2025-09-07 02:54:18+00
8a0d63349108aadc6a2635e1e6091d117ebb2baf,3002,bartley-secondary-school,bartley-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,3.5,0.7,3,0,0.8,0.5,0.5,low evidence,false,0,llm,2025-09-07 02:37:29+00
8a365ebbbfed82802d099a27f4d894312014e388,3021,bendemeer-secondary-school,bendemeer-secondary-school,diversity_inclusiveness,Diversity & Inclusiveness,4.5,4.0,0.8,4,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 02:43:46+00
8a7f1653a98e7efbba6410bcb11a02dc7812fb50,3619,kent-ridge-secondary-school,kent-ridge-secondary-school,courage_tenacity,Courage / Tenacity,4.5,4.5,0.9,7,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,8,llm,2025-09-07 03:14:18+00
8a93c277c641cea26f7b2339f9ba47f8debbd212,3621,canberra-secondary-school,canberra-secondary-school,people_centred_respect,People-centred Respect,4.5,4.0,0.8,3,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,2,llm,2025-09-07 03:14:59+00
8ab185559cf1a202da1296a36660d5b7c44d1b6a,7111,maris-stella-high-school-secondary,maris-stella-high-school-secondary,accountability_stewardship,Accountability / Stewardship,4.5,4.0,0.8,5,1,0.8,0.75,0.75,≥1 url & ≥1 snippet,false,1,llm,2025-09-07 03:27:04+00
8abae48db29921e95d7de936cf49ae8f9d1c917c,7016,st-anthonys-canossian-secondary-school,st-anthonys-canossian-secondary-school,accountability_stewardship,Accountability / Stewardship,4.5,3.5,0.7,5,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:19:33+00
8ad480cff67fb49a08d888d3fb35d561c462c240,3606,sembawang-secondary-school,sembawang-secondary-school,courage_tenacity,Courage / Tenacity,4.5,4.5,0.9,3,2,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,6,llm,2025-09-07 03:09:36+00
8ae570ec5ef72f52c9a13817c5529c34c91a6c76,3207,dunman-secondary-school,dunman-secondary-school,responsibility_accountability,Responsibility/Accountability,4.5,4.5,0.9,4,3,0.9,1.0,0.9,≥2 urls & ≥2 snippets,false,7,llm,2025-09-07 02:59:32+00
8af2aecda39518671a2d33d1463b08e0852541b1,3003,beatty-secondary-school,beatty-secondary-school,leadership,Leadership,4.5,4.0,0.8,2,1,0.9,0.75,0.75,≥1 url & ≥1 snippet,false,6,llm,2025-09-07 02:37:38+00
8af58dc4c1e135a40f6069d7ec00875a2a26429f,7015,st-andrews-secondary-school,st-andrews-secondary-school,scholarship_leadership_excellence,Scholarship & Leadership Excellence,4.5,3.5,0.7,6,0,0.9,0.5,0.5,low evidence,false,0,llm,2025-09-07 03:19:07+00
