school_code,school_slug,school_name,short_summary,long_summary,sources,source_hash,updated_at
7026,,paya-lebar-methodist-girls-school-secondary,"Paya Lebar Methodist Girls’ School (Secondary) nurtures confident, passionate, and active young women grounded in Christian values. Guided by the motto “Look Up, Lift Up,” the school emphasizes holistic education across moral, spiritual, cognitive, physical, social, emotional, and aesthetic domains. It aims to develop women of fine character who embody the H.E.A.R.T. values—Honouring God, Excellence, Adaptability, Respect, and Thankfulness. The school fosters leadership, resilience, and civic consciousness through clear developmental outcomes: confident self-awareness, passionate learning, active citizenship, and inspiring leadership. Strategic focuses include staff development, strong partnerships, and organizational excellence to support quality teaching and a supportive environment. The school community is encouraged to live out faith and courage, making a positive difference in society.","Paya Lebar Methodist Girls’ School (Secondary) is committed to nurturing young women who are confident, passionate learners, active citizens, and inspiring leaders, all grounded in Christian faith. The school’s motto, “Look Up, Lift Up,” reflects its emphasis on looking to God as the source of strength and hope, encouraging students to be beacons in their communities. The school’s mission centers on holistic education, developing students morally, spiritually, cognitively, physically, socially, emotionally, and aesthetically. It aims to cultivate women of fine character who live by the H.E.A.R.T. values—Honouring God, striving for Excellence, being Adaptable, showing Respect, and expressing Thankfulness. The school’s Desired Outcomes of Education (DOE) articulate developmental goals for students at each key stage, fostering self-awareness, critical thinking, resilience, and effective communication. Students are encouraged to take responsibility for their learning, engage actively in society with strong civic consciousness, and develop leadership qualities such as initiative, innovation, teamwork, and the ability to inspire others. To support these aims, PLMGS focuses on four strategic thrusts: providing holistic education, developing competent and committed staff, building strong partnerships with national and international stakeholders, and achieving organizational excellence through efficient systems and infrastructure. The principal emphasizes a supportive environment where each girl’s unique talents are recognized and nurtured, encouraging them to overcome challenges with faith and courage. The school community—including staff, parents, and alumni—is invited to collaborate in shaping students who will shine and contribute positively to the nation.","[{""url"":""https://www.plmgss.moe.edu.sg/about-us/our-principal/""},{""url"":""https://www.plmgss.moe.edu.sg/about-us/our-school/motto-n-crest/""},{""url"":""https://www.plmgss.moe.edu.sg/about-us/our-school/our-4-strategic-thrusts/""},{""url"":""https://www.plmgss.moe.edu.sg/about-us/our-school/our-desired-outcomes-of-education/""},{""url"":""https://www.plmgss.moe.edu.sg/about-us/our-school/our-mission-vision-n-values/""}]",6488a179f0d07967ccb0d346d51a354fbe395188,2025-09-14 02:32:43+00
7027,,yuying-secondary-school,"Yuying Secondary School, established in 1910, emphasizes nurturing students to achieve personal excellence through teamwork, resilience, and integrity. Guided by its motto, 'Together, Achieve Personal Excellence,' the school fosters values of integrity, resilience, respect, and responsibility. It aims to develop students into enterprising, adaptable, gracious leaders through a curriculum that promotes curiosity, critical thinking, and community service. The school supports holistic development via programs like the Applied Learning Programme, Lifelong Learning Programme, and Student Leadership Development, encouraging students to contribute positively to society while pursuing their personal best.","Founded by the Hainanese community in 1910, Yuying Secondary School has a rich heritage of nurturing talents and fostering resilience. The school’s vision is to develop every student into an EAGLE—Enterprising, Adaptable, Gracious Leaders of the future—reflecting its commitment to preparing future-ready leaders. Its mission centers on nurturing a curiosity to learn and a heart to serve, promoting critical thinking and community awareness through its curriculum and co-curricular activities. Core values of integrity, resilience, respect, and responsibility underpin the school culture, aligning with national values. The school motto, 'Together, Achieve Personal Excellence,' highlights the importance of teamwork and unity among staff, students, and stakeholders to pursue personal bests with courage and determination. Programs such as the Applied Learning Programme, Lifelong Learning Programme, Enterprise Week, and Student Leadership Development Programme provide holistic education, fostering character, leadership, and a strong sense of citizenship. The school embraces innovation and adaptability, encouraging students to view challenges as opportunities, inspired by the tenacity symbolized by its eagle emblem. Yuying’s community spirit and collaborative ethos continue to drive its mission to cultivate compassionate leaders and responsible citizens.","[{""url"":""https://www.yuyingsec.moe.edu.sg/about-us/Our-School/Our-History/""},{""url"":""https://www.yuyingsec.moe.edu.sg/about-us/Our-School/School-Crest-and-Motto/""},{""url"":""https://www.yuyingsec.moe.edu.sg/about-us/Principals-Message/""},{""url"":""https://www.yuyingsec.moe.edu.sg/about-us/our-school/our-aspiration/""}]",ed37616ea088701cea7b65e74ea03b8111638c6e,2025-09-14 02:32:48+00
7028,,kuo-chuan-presbyterian-secondary-school,"Kuo Chuan Presbyterian Secondary School (KCPSS) is grounded in Christian values, emphasizing integrity, humility, love, respect, resilience, conscientiousness, and empathy. The school’s motto, 'Aflame For Truth,' reflects its commitment to upholding truth in action, speech, and thought, inspired by the Bible. KCPSS nurtures students to be future-ready learners who lead and serve their communities with a spirit of excellence. Rooted in a rich history dating back to 1924, the school fosters a faith-based, holistic education that encourages perseverance, unconditional love (agape), and compassion, supported by strong community ties and a legacy of Christian stewardship.","Kuo Chuan Presbyterian Secondary School (KCPSS) has a longstanding heritage rooted in Christian faith, tracing back to its origins in 1924. The school’s crest and motto, 'Aflame For Truth,' symbolize its dedication to teaching the truth of God’s Word and encouraging students to embody truth in all aspects of life. KCPSS’s mission is to provide holistic education grounded in Christian values, nurturing students to be future-ready learners who demonstrate excellence, leadership, and service in their communities. The school emphasizes core values including being God-fearing, resilience, agape (unconditional love), conscientiousness, and empathy. These values are drawn from biblical teachings and guide students to develop integrity, humility, love, respect, perseverance, and compassion. Over the years, KCPSS has evolved through significant milestones, including the merging of its boys’ and girls’ schools and ongoing community engagement with local Presbyterian churches. The school’s culture fosters a supportive environment where faith and education intertwine, encouraging students to grow spiritually and academically while preparing them to be responsible and caring individuals. The revival of the House system during its centennial celebrations aims to strengthen community bonds and continue the school’s legacy as a beacon of Christian values and holistic development.","[{""url"":""https://www.kuochuanpresbyteriansec.moe.edu.sg/about-kcpss/our-crest-n-motto/""},{""url"":""https://www.kuochuanpresbyteriansec.moe.edu.sg/about-kcpss/our-history/""},{""url"":""https://www.kuochuanpresbyteriansec.moe.edu.sg/about-kcpss/our-mission-and-vision/""},{""url"":""https://www.kuochuanpresbyteriansec.moe.edu.sg/about-kcpss/our-values/""},{""url"":""https://www.kuochuanpresbyteriansec.moe.edu.sg/about-kcpss/principals-message/""}]",90b8a62d61ebd34999d49658d2e95bb5936d6271,2025-09-14 02:32:54+00
7029,,st-hildas-secondary-school,"St. Hilda’s Secondary School fosters a culture anchored in its core values: Integrity, Caring, Commitment, and Excellence. Rooted in Anglican faith and a rich history since 1929, the school emphasizes nurturing confident, disciplined, and caring leaders through holistic education. Programs like the Applied Learning Programme (iThink), Learning for Life Programme (sports and outdoor education), and the Nellie Mitchell Talent Development Programme support students’ growth in character, leadership, and academic pursuits. The school community values a culture of care and excellence, aiming to develop students who are morally grounded, service-oriented, and future-ready, guided by the motto “Go Forward.” Pastoral care, discipline, and a strong sense of belonging are key to the student experience, preparing them to positively impact their communities and","St. Hilda’s Secondary School, established in 1929 and affiliated with the Anglican Diocese since 1934, upholds a culture deeply rooted in its Christian values of Integrity, Caring, Commitment, and Excellence. The school’s vision, “One Hildan Family anchored on Godly Values - Every Hildan, A Leader for Life,” reflects its commitment to nurturing students into confident, disciplined, and caring leaders. The school believes every student is a unique individual with potential to be uncovered and developed through age-appropriate learning and a supportive environment emphasizing care, order, and discipline. The school’s culture is characterized by a strong emphasis on character education and leadership development. Students are encouraged to be critical, adaptive thinkers who communicate effectively and take initiative. They are nurtured to be self-directed learners who persevere and reflect on their growth. Caring and collaborative contributions to the community are also central, with students guided to understand global issues and make positive impacts. St. Hilda’s offers distinctive programs such as the Applied Learning Programme (iThink) focusing on thinking skills through English Language, the Learning for Life Programme which integrates sports and outdoor education to develop the whole person, and the Nellie Mitchell Talent Development Programme that supports students in achieving excellence across various domains. The school’s pastoral care system fosters a safe and inclusive environment, promoting a strong sense of belonging and identity. Leadership messages emphasize partnership with parents and the community to provide holistic education that prepares students for life beyond school. The school’s motto, “Go Forward,” and its crest symbolize perseverance, unity, and service, guiding students to lead purposeful lives grounded in faith and service. Celebrations of milestones and acts of kindness further reinforce the school’s ethos of care and excellence.","[{""url"":""https://www.sthildassec.moe.edu.sg/about-us/mission-vision-values/""},{""url"":""https://www.sthildassec.moe.edu.sg/about-us/our-heritage/""},{""url"":""https://www.sthildassec.moe.edu.sg/about-us/ourservicecharter/""},{""url"":""https://www.sthildassec.moe.edu.sg/school-leaders-welcome/""}]",db4425eb7e1aec0327f6e76e1c2e19f96aafac10,2025-09-14 02:33:10+00
7030,,methodist-girls-school-secondary,"Methodist Girls’ School (MGS), founded in 1887, nurtures girls to be Godly women of Excellence with a heart of Love. Rooted in Christian values, MGS emphasizes its core values of Godliness, Excellence, and Love, guiding students to master knowledge, grow personally, and serve others. The school offers a holistic education with academic rigor, co-curricular activities, and character development, encouraging resilience, empathy, and leadership. MGS fosters a supportive community where students are empowered to contribute meaningfully to society, embodying the motto “To Master, To Grow, To Serve.”","Methodist Girls’ School (MGS) has a rich heritage dating back to 1887, founded by missionary Miss Sophia Blackmore with a vision to provide quality education for girls. The school’s culture is deeply rooted in Christian values, focusing on the development of Godly women of Excellence with a heart of Love. MGS’s core values—Godliness, Excellence, and Love—shape its educational philosophy and character education. Godliness encourages students to connect their beliefs and actions to a higher purpose; Excellence promotes resilience, persistence, and giving one’s best effort; Love fosters empathy, compassion, and service to others. The school’s motto, “To Master, To Grow, To Serve,” reflects its commitment to deep learning, personal growth, and generous service. MGS offers a holistic curriculum that balances academic rigor with co-curricular activities, creativity, and leadership development. The school community emphasizes belonging, well-being, and partnership with stakeholders to support each girl’s lifelong journey. Through purposeful learning and serving, MGS prepares students to be empowered learners and leaders who make a positive impact on their communities, Singapore, and the world.","[{""url"":""https://www.mgs.moe.edu.sg/about-us/our-heritage/""},{""url"":""https://www.mgs.moe.edu.sg/about-us/our-identity/""},{""url"":""https://www.mgs.moe.edu.sg/about-us/principals-message/""}]",f0d084d7c9df673b0824228b57dfb89bf6470f0b,2025-09-14 02:33:16+00
7031,,hai-sing-catholic-school,"Hai Sing Catholic School, founded by the Franciscan Missionaries of Mary (FMM), emphasizes values of Truth and Charity, reflected in its motto 'Ad Veritatem Per Caritatem.' The school nurtures purposeful students who are lifelong learners and caring leaders, fostering a strong sense of belonging and positive relationships. Rooted in its Catholic and Franciscan heritage, HSC promotes student agency, resilience, and service to the community. Programs include Catholic masses, an annual Mission Seminar, and community involvement projects linked to the FMM network. The school identity centers on guiding students to find their personal mission and to lead with integrity, compassion, and confidence in a supportive home-like environment.","Hai Sing Catholic School (HSC) was established in 1959 by the Franciscan Missionaries of Mary (FMM) to provide education to daughters of poor farming families in Singapore. The school’s culture is deeply influenced by the FMM’s mission to bring peace, joy, and hope through service to others, especially the marginalized. This ethos is encapsulated in the school motto 'Ad Veritatem Per Caritatem' (To Truth Through Charity). HSC has evolved from a girls’ school to a co-educational, multiracial institution that embraces modern educational practices including STEM and technology integration. The school’s vision is to be a home where hearts belong, a school where students shine, and a community that leads, cares, and serves. Core values include integrity, graciousness, compassion, confidence, independence, and adaptability. HSC aims to develop students who are purposeful, lifelong learners with a growth mindset, and caring leaders who positively influence others. The school supports Catholic programs such as masses and an annual Mission Seminar, and encourages community involvement through projects connected to the FMM network locally and overseas. The school crest and mascot symbolize guiding students to navigate life with purpose and to discover their unique mission to serve others. Overall, HSC fosters a nurturing environment where students are equipped to live purposeful lives grounded in faith, service, and personal growth.","[{""url"":""https://www.haisingcatholic.moe.edu.sg/about-hsc/francisan-missionaries-of-mary/permalink/""},{""url"":""https://www.haisingcatholic.moe.edu.sg/about-hsc/message-from-school-leaders/permalink/""},{""url"":""https://www.haisingcatholic.moe.edu.sg/about-hsc/school-heritage/permalink/""},{""url"":""https://www.haisingcatholic.moe.edu.sg/about-hsc/school-identity/permalink/""}]",988017b21e193209a59a79769044be1fbb2d00ea,2025-09-14 02:33:35+00
7032,,anglochinese-school-barker-road,"Anglo-Chinese School (Barker Road) nurtures students to be God-fearing, gracious, and well-rounded gentlemen through a holistic education emphasizing Academic Achievement, Strength of Character, and Christian Service. The school’s culture is grounded in values of Respect, Integrity, Commitment, and Excellence (R.I.C.E.), aiming to develop students’ intellect, talents, and empathy. Learning experiences, including Co-Curricular Activities, are designed to help students discover their potential and serve others. Anchored in a Christian ethos, ACS(BR) fosters resilience, hope, and leadership for service to God, country, and community, guided by its motto “The best is yet to be.” The school’s heritage and crest symbolize its commitment to honour, loyalty, and strength of character.","Anglo-Chinese School (Barker Road) is part of the ACS Family of Schools and was established in 1994 to provide a full government-aided education grounded in the vision of its founder, Bishop William Fitzjames Oldham. The school’s culture is deeply rooted in its Christian heritage and the values embodied in its crest—chivalry, honour, valour, loyalty, and manliness. ACS(BR) aims to nurture generations of educated men who are God-fearing and growing in grace, emphasizing a holistic education that touches hearts, empowers minds, and enriches souls. The school’s mission is to help students develop a sense of worth, purpose, and honour through a curriculum and co-curricular activities that foster intellectual growth, character development, and faith. Core values of Respect, Integrity, Commitment, and Excellence (R.I.C.E.) guide students to live with integrity and resilience, preparing them to serve God, nation, and community. The principal’s foreword highlights the importance of quality thinking, critical reflection, and creative innovation, alongside empathy and leadership for the common good. ACS(BR) encourages students to steward their talents and leadership to create value for society, supported by a pastoral culture that nurtures faith, hope, and love. The school’s motto, “The best is yet to be,” reflects its forward-looking spirit and confidence in overcoming future challenges while honouring its rich heritage.","[{""url"":""https://www.acsbr.moe.edu.sg/about-us/acs-heritage/""},{""url"":""https://www.acsbr.moe.edu.sg/about-us/principals-foreword/""},{""url"":""https://www.acsbr.moe.edu.sg/about-us/school-information/""},{""url"":""https://www.acsbr.moe.edu.sg/about-us/vision-mission-values/""}]",7941804a84401253820adfd9cd95ae646d2c1e2d,2025-09-14 02:33:54+00
7101,,anglican-high-school,"Anglican High School (AHS) nurtures students to be honourable leaders with a strong foundation in Christian values, emphasizing holiness, righteousness, respect, loyalty, responsibility, and perseverance. The school fosters lifelong learning, bilingual proficiency, and appreciation of Chinese culture through a nurturing and challenging environment. Students are encouraged to develop talents, leadership qualities, and a passion for service, guided by the motto “Aspiring towards Holiness and Righteousness.” AHS integrates character education with academic and co-curricular activities, including the Chinese Language Elective Programme, and promotes community service and student leadership through awards and initiatives. The school’s culture is rooted in its Anglican heritage and commitment to developing compassionate, responsible citizens who contribute positively to society.","Anglican High School (AHS), founded in 1956 as the only Chinese-medium Anglican school in Singapore, upholds a culture deeply rooted in Christian values and tradition. Its motto, “Aspiring towards Holiness and Righteousness,” reflects the school’s commitment to nurturing students who embody purity, integrity, respect, loyalty, responsibility, and perseverance. The vision is to develop every student into an honourable leader who is a lifelong learner and a compassionate contributor to society. AHS creates a nurturing yet challenging environment that promotes bilingual proficiency and a strong appreciation of Chinese culture, supported by the Chinese Language Elective Programme introduced in 2020. The school’s character education is integrated with academic excellence and co-curricular activities, encouraging students to discover their passions in sports, arts, service, and leadership. Initiatives such as the Moo Soon Chong Student Leadership Awards recognize exemplary student leaders who impact the school and community. The school emphasizes service to others with the guiding question, “What are you doing for others?” reflecting its mission to foster care and excellence. Anglican High’s culture also values its heritage and partnerships, celebrating milestones and maintaining strong alumni ties. Overall, AHS aims to develop well-rounded, responsible citizens who soar on wings like eagles, equipped with faith, knowledge, and a heart to serve.","[{""url"":""https://www.anglicanhigh.moe.edu.sg/about-us/motto-vision-mission-values/""},{""url"":""https://www.anglicanhigh.moe.edu.sg/about-us/principal-s-message/""},{""url"":""https://www.anglicanhigh.moe.edu.sg/about-us/school-crest-n-song-eagles-creed/""},{""url"":""https://www.anglicanhigh.moe.edu.sg/about-us/school-heritage/""}]",5826b3dfb61bbd73728820663e61ec5cb8348d96,2025-09-14 02:34:03+00
7102,,catholic-high-school-secondary,"Catholic High School (CHS) is a boys’ school founded in 1935 with a strong Catholic heritage, offering both the Integrated Programme and O-Level tracks. As a Special Assistance Plan school, it emphasizes bilingualism and biculturalism, nurturing students to be leaders, gentlemen, and bilingual scholars. The school’s core values—Love, Honesty, Service, Creativity, Constancy of Purpose, and Continuous Improvement—are embedded in its curriculum and culture. CHS fosters well-rounded development through academic rigor, character education, leadership opportunities, and diverse co-curricular activities. Its caring environment and dedicated staff support students’ growth in 21st-century competencies, civic-mindedness, and service. The school has a strong alumni network with many leaders in various fields, reflecting its tradition of excellence and commitment to developing students of integrity and robust","Catholic High School (CHS), established in 1935 by Rev. Fr. Edward Becheras, is a boys’ school under the Roman Catholic Archdiocese of Singapore that welcomes both Catholic and non-Catholic students. It is a Special Assistance Plan (SAP) school that champions bilingualism and biculturalism, offering both the Integrated Programme (IP) and the O-Level (now Secondary Education Certificate) tracks. The school’s philosophy is rooted in its motto—Care, Honesty, Service—and core values of Love, Creativity, Constancy of Purpose, and Continuous Improvement, which permeate its curriculum, teaching, and school culture. CHS aims to develop students into leaders, gentlemen, and bilingual scholars of high integrity and robust character who are passionate about life, learning, and service to others. The school provides a balanced education that integrates academic excellence with character development, leadership training, and a wide range of co-curricular activities including sports, aesthetics, and talent development programmes such as the Music Elective Programme and subject-specific enrichment. Teachers at CHS are committed and award-winning, fostering a caring environment that motivates students to excel. The school also emphasizes 21st-century competencies like critical thinking, creativity, and civic literacy through inquiry-based learning. CHS has a strong tradition of producing alumni who are prominent leaders and professionals in politics, science, education, and the arts, many of whom actively contribute back to the school and society. The school community is characterized by a strong spirit of brotherhood, shared values, and a commitment to nurturing students who will contribute meaningfully to Singapore and beyond.","[{""url"":""https://www.catholichigh.moe.edu.sg/about/about-chs/history-and-philosophy/""},{""url"":""https://www.catholichigh.moe.edu.sg/about/about-chs/our-crest-our-flag/""},{""url"":""https://www.catholichigh.moe.edu.sg/about/about-chs/tradition-of-excellence/""},{""url"":""https://www.catholichigh.moe.edu.sg/about/about-chs/values-and-purpose/""},{""url"":""https://www.catholichigh.moe.edu.sg/about/principals-foreword/""},{""url"":""https://www.catholichigh.moe.edu.sg/about/student-outcomes/""}]",1275bff94017e78190df08c4227af8c0473df153,2025-09-14 02:34:15+00
7104,,chung-cheng-high-school-main,"Chung Cheng High School (Main) emphasizes holistic education grounded in its philosophy of ""Excellence in Education For All"" and values of passion, perseverance, integrity, and commitment. The school nurtures students to be role models, leaders, and pillars of society, with a strong focus on bilingualism and biculturalism as a Special Assistance Plan (SAP) school. It fosters collaboration among management, teachers, and pupils, promoting uprightness, care, and loyalty. Strategic priorities include empowering staff, holistic student development, purposeful partnerships, and organizational excellence. The school celebrates its heritage through national monuments and active alumni engagement, supporting vibrant arts and cultural programs alongside academic and character development.","Chung Cheng High School (Main), founded in 1939, is guided by the philosophy of ""Excellence in Education For All"" and the mission to empower students as role models of learning, leaders of society, and pillars of the nation. The school’s core values—passion, perseverance, integrity, and commitment—are reflected in its motto and symbolized in the school crest, which represents the collaboration between management, teachers, and pupils. As one of Singapore’s nine Special Assistance Plan (SAP) schools since 1979, Chung Cheng emphasizes bilingualism and biculturalism, offering both English and Chinese as first languages to nurture students with a global outlook grounded in strong values. The school has a rich heritage, with its Entrance Arch and Administration Building gazetted as national monuments, and it actively engages its alumni community through events and cultural programs. Strategic thrusts focus on empowering staff to teach and lead with pride, developing students holistically to become future leaders, forging purposeful partnerships to enrich the school experience, and building an effective organization to achieve excellence. The school also promotes character building, arts, and cultural appreciation through initiatives like the Combined Schools Concert and support for performing arts groups, including Wushu and Festival Drums. Chung Cheng High School continues to uphold its tradition of nurturing upright, caring, and loyal citizens equipped for the challenges of a dynamic world.","[{""url"":""https://www.chungchenghighmain.moe.edu.sg/about-us/mission-vision-values/""},{""url"":""https://www.chungchenghighmain.moe.edu.sg/about-us/school-crest-and-song/""},{""url"":""https://www.chungchenghighmain.moe.edu.sg/about-us/school-history/""},{""url"":""https://www.chungchenghighmain.moe.edu.sg/about-us/strategic-directions/""}]",dc51e9b642551054b77e4f29b68b78dc0b22a197,2025-09-14 02:34:21+00
7105,,chung-cheng-high-school-yishun,"Chung Cheng High School (Yishun) emphasizes a holistic education grounded in its motto of diligence and perseverance, symbolized by its red and white crest. The school fosters a triad partnership among the School Management Committee, staff, and students to achieve excellence. It values self-discipline, strength of character, and patriotism, aiming to nurture students who excel academically and morally. The school has a rich history dating back to 1939 and has evolved to offer diverse academic streams in a supportive environment. Its relocation to Yishun in 2005 provided modern facilities to enhance learning, while maintaining its Chinese heritage and Chung Cheng Spirit through collaborative efforts among stakeholders.","Chung Cheng High School (Yishun) has a long-standing tradition since its establishment in 1939, evolving from a boys-only school to a co-educational institution offering Express, Normal (Academic), and Normal (Technical) streams. The school’s culture is deeply rooted in its philosophy of nurturing students holistically through a caring, supportive, and stimulating environment. The school crest’s triangle symbolizes the synergy among the School Management Committee, staff, and students working together towards excellence. The red color in the crest reflects the school motto, encouraging diligence, perseverance, self-discipline, and patriotism, while white represents purity, emphasizing the balance of knowledge acquisition and moral character development. Chung Cheng High School (Yishun) values the cultivation of strength of character and aims to develop youths who are both academically competent and morally upright. The school’s relocation to Yishun in 2005 marked a significant milestone, providing upgraded facilities to support its educational mission. Throughout its history, the school has maintained its Chinese cultural heritage and the Chung Cheng Spirit, supported by strong partnerships among the School Management Committee, alumni, staff, parents, and students. This collaborative approach underpins the school’s commitment to nurturing well-rounded individuals who contribute positively to society.","[{""url"":""https://www.chungchenghighyishun.moe.edu.sg/our-cchy/principalwelcomemessage/""},{""url"":""https://www.chungchenghighyishun.moe.edu.sg/our-cchy/school-direction/school-philosophy-vision-mission-n-values/""},{""url"":""https://www.chungchenghighyishun.moe.edu.sg/our-cchy/school-direction/school-philosophy-vision-mission-n-values/school-crest-and-motto/""},{""url"":""https://www.chungchenghighyishun.moe.edu.sg/our-cchy/school-history/""}]",007a66b9bb3a4f82349367012e5989730c2a5901,2025-09-14 02:34:27+00
7108,,holy-innocents-high-school,"Holy Innocents’ High School (HIHS) is a Christ-centred community that nurtures students to be compassionate, morally upright citizens with a commitment to serving God and society. The school emphasizes core values of humility, integrity, respect, and love, which are integrated into character education and the curriculum. HIHS fosters leadership with courage and compassion through programs like the Learning for Life Programme and Applied Learning Programme. The school also supports holistic development including spiritual growth, moral development, and talents in arts and sports. Pastoral care and a strong teacher commitment underpin the nurturing environment. The school creed and motto “Sincerity & Charity” reflect its enduring mission to develop students who are sincere, charitable, and responsible lifelong learners.","Holy Innocents’ High School (HIHS), established in 1892 as one of the first Chinese Mission Schools, has a rich heritage grounded in Catholic values and education. The school’s mission is to nurture students to be compassionate and morally upright citizens committed to serving God and society, reflected in its vision of a Christ-centred community with the courage to lead and compassion to serve. Core values—humility, integrity, respect, and love—are central to the school culture and are actively cultivated through character education and moral development embedded in the curriculum. HIHS emphasizes holistic education, blending spiritual growth with academic excellence and character building. The school offers specialized programs such as the Learning for Life Programme (LLP) and Applied Learning Programme (ALP) to develop students’ talents and leadership skills. The school creed, refreshed in 2015, and the motto “Sincerity & Charity” reinforce the values of sincerity, charity, and responsibility. Teachers at HIHS are dedicated to nurturing students’ moral courage, confidence, and tenacity, preparing them to be Good Samaritans who contribute meaningfully to society. The school also supports vibrant student experiences through performing arts, journalism, broadcasting, and sports, fostering a caring and supportive community. Pastoral care and a strong sense of community ensure that students grow in a nurturing environment where the love of God and respect for others are paramount.","[{""url"":""https://www.holyinnocentshigh.moe.edu.sg/about/hihs-heartbeat/""},{""url"":""https://www.holyinnocentshigh.moe.edu.sg/about/history/""},{""url"":""https://www.holyinnocentshigh.moe.edu.sg/about/principals-message/""},{""url"":""https://www.holyinnocentshigh.moe.edu.sg/about/school-song-and-creed/""},{""url"":""https://www.holyinnocentshigh.moe.edu.sg/ethos/teachers-creed/""},{""url"":""https://www.holyinnocentshigh.moe.edu.sg/ethos/teachers-pledge/""},{""url"":""https://www.holyinnocentshigh.moe.edu.sg/ethos/teaching-ethos/""}]",7935ab66a61e7516502f5f93fa0f3f82d8eea1cd,2025-09-14 02:34:40+00
7111,,maris-stella-high-school-secondary,"Maris Stella High School, founded in 1958 by the Marist Brothers, emphasizes holistic education grounded in Catholic values and bilingualism. The school fosters respect, love, and service, inspired by its founder Saint Marcellin Champagnat’s philosophy to love and educate children equally. It has a strong culture of academic excellence, character development, and community spirit, reflected in its high staff engagement and student belonging scores. The school creed promotes respect for God, self, others, and property, encouraging students to act with love and service. Maris Stella is preparing for a 2027 relocation to improved campuses, continuing its tradition of nurturing well-rounded gentlemen of faith, vision, and service, aligned with its motto of diligence, loyalty, and courage.","Maris Stella High School was established in 1958 by Brother Joche Chanel Soon under the Marist Brothers’ tradition, which is rooted in the educational philosophy of Saint Marcellin Champagnat. Champagnat’s approach emphasizes loving and educating children equally, instilling Catholic virtues through secular education. The school’s culture centers on holistic development, bilingualism, and character education, aiming to nurture students into gentlemen of faith, vision, and service. The school creed highlights respect for God, self, country, elders, peers, and property, and encourages students to act with love and service while being mindful of their influence on others. Maris Stella has a history of resilience and growth, overcoming early challenges of dispersed campuses to become a well-equipped institution with strong academic results, especially in Chinese language subjects. The school scored highly in staff engagement and student experience surveys, reflecting effective leadership and a supportive environment. Its motto—diligence, loyalty, and courage—guides student conduct and school ethos. Currently, the school is preparing for a major relocation in 2027 to new, better-equipped campuses, including the introduction of girls in the primary section, while maintaining an all-boys secondary section. This move aligns with the school’s ongoing commitment to providing a conducive learning environment and continuing its legacy of nurturing bilingual, culturally sensitive, and morally grounded students ready for the challenges of the 21st century.","[{""url"":""https://www.marisstellahigh.moe.edu.sg/about-mshs/principals-message/""},{""url"":""https://www.marisstellahigh.moe.edu.sg/about-mshs/saint-marcellin-champagnat/""},{""url"":""https://www.marisstellahigh.moe.edu.sg/about-mshs/school-crest-school-song-and-creed/""},{""url"":""https://www.marisstellahigh.moe.edu.sg/about-mshs/school-history/""},{""url"":""https://www.marisstellahigh.moe.edu.sg/about-mshs/vision-mission-motto-and-values/""}]",c2f345197bd3994752fd49cbc4a504a1cbda15da,2025-09-14 02:34:48+00
7112,,nan-chiau-high-school,"Nan Chiau High School (NCHS) is a Special Assistance Plan (SAP) school with a strong emphasis on bicultural education, nurturing bilingual students who are future-ready thinkers, confident leaders, and caring citizens. Rooted in Chinese heritage and values such as sincerity, integrity, humility, resilience, innovation, gratitude, and excellence, NCHS fosters active learning, positivity, and innovation. The school offers the Chinese Language Elective Programme (CLEP) to deepen students’ proficiency and appreciation of Chinese literature. NCHS’s strategic plan focuses on developing disciplined, creative, and bicultural minds, empowering confident leaders, and cultivating innovative agents of change, supported by a committed staff and a synergized community.","Nan Chiau High School (NCHS), founded in 1941 by philanthropist Mr Tan Kah Kee, has a rich history intertwined with Singapore’s heritage. It evolved from a teachers’ training school to a co-educational SAP school dedicated to preserving Chinese culture while preparing students for a global future. The school’s vision is to nurture future-ready thinkers, bicultural leaders, and caring citizens, emphasizing bilingualism and biculturalism through programs like the Chinese Language Elective Programme (CLEP), introduced in 2020 to enhance students’ Chinese language proficiency and literary appreciation. NCHS’s core values—sincerity, perseverance, integrity, humility, gratitude, resilience, innovation, and excellence—guide its holistic development approach. The school crest symbolizes moral, physical, and intellectual growth, with a student-centered ethos prioritizing care and welfare. The strategic plan (2021-2025) highlights three thrusts: fostering a culture of active learning to develop disciplined and creative bicultural minds; cultivating positivity to empower confident student leaders; and encouraging innovation for breakthrough performance. These are supported by mission-driven staff and a collaborative community, ensuring students are well-equipped to contribute meaningfully to society while upholding their cultural roots.","[{""url"":""https://www.nanchiauhigh.moe.edu.sg/about-us/about-us/""},{""url"":""https://www.nanchiauhigh.moe.edu.sg/about-us/principal-foreword/permalink/foreword/""},{""url"":""https://www.nanchiauhigh.moe.edu.sg/about-us/school-crest-and-song/""},{""url"":""https://www.nanchiauhigh.moe.edu.sg/about-us/school-history/""},{""url"":""https://www.nanchiauhigh.moe.edu.sg/about-us/strategic-directions/""}]",37a5f543f1fba7a60b8e7a0828ac38fa0182ba59,2025-09-14 02:34:54+00
